transaction_id,date,product_id,product_name,category,brand,store_id,region,city,units_sold,revenue,promotion_flag,stock_level,stockout_flag
T03888,2025-01-27,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,112,10080,False,283,False
T03889,2025-02-15,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,116,4060,True,87,False
T03890,2025-04-22,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,80,2000,False,274,False
T03891,2025-02-11,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,93,5580,False,11,True
T03892,2025-06-14,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,60,1200,False,299,False
T03893,2025-04-09,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,64,2240,False,362,False
T03894,2025-04-14,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,176,6160,False,244,False
T03895,2025-06-29,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,56,3360,False,373,False
T03896,2025-05-01,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,144,2880,True,120,False
T03897,2025-02-12,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,27,945,True,56,False
T03898,2025-03-14,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,67,2680,False,335,False
T03899,2025-06-03,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,92,3680,False,283,False
T03900,2025-05-03,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,60,2100,False,200,False
T03901,2025-03-04,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,36,3240,False,332,False
T03902,2025-02-26,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,31,2790,False,282,False
T03903,2025-03-31,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,109,2725,False,172,False
T03904,2025-04-27,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,98,3430,False,189,False
T03905,2025-01-10,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,30,750,False,0,True
T03906,2025-03-30,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,103,2575,False,268,False
T03907,2025-04-29,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,36,3240,False,340,False
T03908,2025-06-17,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,33,660,False,258,False
T03909,2025-05-04,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,75,4500,False,116,False
T03910,2025-04-21,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,75,1500,True,247,False
T03911,2025-02-24,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,39,1365,False,32,False
T03912,2025-06-24,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,86,5160,False,353,False
T03913,2025-02-21,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,47,1645,True,291,False
T03914,2025-04-16,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,58,2030,False,245,False
T03915,2025-02-28,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,147,2940,False,328,False
T03916,2025-05-21,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,155,13950,False,240,False
T03917,2025-05-09,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,26,650,False,288,False
T03918,2025-04-01,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,91,5460,True,8,True
T03919,2025-05-15,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,112,4480,False,217,False
T03920,2025-04-22,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,119,10710,True,335,False
T03921,2025-05-01,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,99,3465,False,277,False
T03922,2025-06-30,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,39,1560,False,211,False
T03923,2025-01-06,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,34,2040,False,383,False
T03924,2025-06-28,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,159,6360,False,96,False
T03925,2025-02-02,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,88,3080,False,148,False
T03926,2025-04-28,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,200,5000,True,110,False
T03927,2025-02-28,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,87,3045,False,185,False
T03928,2025-05-23,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,34,680,False,114,False
T03929,2025-02-26,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,65,3900,False,175,False
T03930,2025-06-27,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,45,2700,False,54,False
T03931,2025-01-15,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,39,2340,False,243,False
T03932,2025-04-05,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,110,6600,False,347,False
T03933,2025-03-06,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,112,6720,False,297,False
T03934,2025-06-03,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,112,10080,False,294,False
T03935,2025-05-14,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,21,525,False,253,False
T03936,2025-03-03,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,56,1400,False,18,True
T03937,2025-03-02,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,91,1820,False,201,False
T03938,2025-01-27,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,26,910,False,392,False
T03939,2025-02-28,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,198,17820,True,333,False
T03940,2025-04-10,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,116,4640,False,84,False
T03941,2025-05-27,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,144,5760,False,365,False
T03942,2025-01-30,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,79,4740,False,223,False
T03943,2025-01-27,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,108,3780,False,42,False
T03944,2025-05-11,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,41,820,False,58,False
T03945,2025-02-09,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,48,1200,False,143,False
T03946,2025-06-11,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,86,2150,False,43,False
T03947,2025-05-31,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,109,2180,True,349,False
T03948,2025-06-29,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,101,2525,False,100,False
T03949,2025-04-10,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,67,4020,False,75,False
T03950,2025-04-03,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,81,3240,False,22,True
T03951,2025-06-21,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,66,5940,True,258,False
T03952,2025-02-05,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,98,1960,False,381,False
T03953,2025-02-26,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,77,3080,False,392,False
T03954,2025-01-24,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,50,1250,False,315,False
T03955,2025-04-14,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,92,2300,False,150,False
T03956,2025-06-16,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,30,750,False,306,False
T03957,2025-01-30,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,184,4600,True,120,False
T03958,2025-02-06,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,44,1100,False,72,False
T03959,2025-05-01,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,92,8280,False,272,False
T03960,2025-06-25,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,40,1600,False,6,True
T03961,2025-04-20,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,30,1050,False,180,False
T03962,2025-03-04,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,148,2960,False,71,False
T03963,2025-06-07,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,180,10800,True,291,False
T03964,2025-01-09,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,137,8220,False,13,True
T03965,2025-05-19,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,133,2660,False,96,False
T03966,2025-05-11,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,147,3675,True,296,False
T03967,2025-03-19,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,114,4560,False,142,False
T03968,2025-05-15,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,291,26190,True,296,False
T03969,2025-02-18,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,122,4270,False,310,False
T03970,2025-03-05,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,34,2040,False,202,False
T03971,2025-06-04,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,134,12060,False,331,False
T03972,2025-05-29,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,112,10080,False,382,False
T03973,2025-06-08,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,39,975,False,260,False
T03974,2025-03-07,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,71,4260,False,320,False
T03975,2025-01-11,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,163,5705,True,359,False
T03976,2025-03-10,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,56,1400,False,90,False
T03977,2025-05-03,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,216,7560,True,293,False
T03978,2025-02-04,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,146,13140,False,283,False
T03979,2025-03-23,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,49,980,False,399,False
T03980,2025-01-16,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,48,1680,False,367,False
T03981,2025-06-05,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,105,4200,False,275,False
T03982,2025-04-15,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,70,6300,True,166,False
T03983,2025-01-06,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,69,1725,False,16,True
T03984,2025-05-19,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,163,6520,False,337,False
T03985,2025-03-23,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,84,1680,False,185,False
T03986,2025-01-22,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,54,1890,False,23,True
T03987,2025-01-08,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,76,6840,True,133,False
T03988,2025-05-13,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,129,3225,True,230,False
T03989,2025-05-28,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,46,1150,False,234,False
T03990,2025-01-03,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,94,3290,False,303,False
T03991,2025-01-21,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,72,1800,False,333,False
T03992,2025-01-09,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,71,1420,False,363,False
T03993,2025-02-13,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,96,1920,False,33,False
T03994,2025-01-18,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,136,2720,False,169,False
T03995,2025-05-20,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,107,6420,False,171,False
T03996,2025-06-11,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,46,2760,False,131,False
T03997,2025-06-30,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,36,2160,True,351,False
T03998,2025-03-02,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,39,1365,True,67,False
T03999,2025-06-29,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,70,1400,True,30,False
T04000,2025-05-15,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,63,1575,False,341,False
T04001,2025-04-21,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,115,6900,True,266,False
T04002,2025-03-27,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,37,2220,False,123,False
T04003,2025-06-30,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,74,2960,True,276,False
T04004,2025-01-01,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,112,6720,False,220,False
T04005,2025-04-15,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,106,2650,False,84,False
T04006,2025-03-17,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,85,3400,False,195,False
T04007,2025-02-03,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,161,6440,True,232,False
T04008,2025-01-16,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,78,3120,False,275,False
T04009,2025-01-04,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,102,6120,False,225,False
T04010,2025-03-24,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,84,2100,False,68,False
T04011,2025-03-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,61,1525,False,80,False
T04012,2025-01-12,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,118,4720,True,240,False
T04013,2025-06-27,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,29,580,False,359,False
T04014,2025-03-04,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,50,4500,False,41,False
T04015,2025-01-02,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,84,1680,False,194,False
T04016,2025-03-15,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,79,3160,False,12,True
T04017,2025-06-19,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,135,4725,False,164,False
T04018,2025-05-29,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,135,8100,False,308,False
T04019,2025-02-01,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,70,1400,True,163,False
T04020,2025-03-27,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,84,7560,False,165,False
T04021,2025-03-22,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,50,1750,False,169,False
T04022,2025-01-18,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,37,2220,True,208,False
T04023,2025-05-17,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,74,6660,False,69,False
T04024,2025-06-15,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,95,3800,True,318,False
T04025,2025-02-15,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,68,2720,False,38,False
T04026,2025-03-19,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,30,1050,False,182,False
T04027,2025-01-10,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,92,3220,False,348,False
T04028,2025-01-31,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,113,10170,False,113,False
T04029,2025-01-02,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,59,2065,True,133,False
T04030,2025-04-08,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,47,1880,False,140,False
T04031,2025-05-11,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,162,14580,False,198,False
T04032,2025-05-09,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,126,7560,False,35,False
T04033,2025-03-18,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,56,5040,False,88,False
T04034,2025-06-11,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,114,2280,True,289,False
T04035,2025-05-16,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,106,6360,False,285,False
T04036,2025-06-05,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,38,1520,False,339,False
T04037,2025-04-29,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,50,1250,True,84,False
T04038,2025-05-20,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,166,6640,False,45,False
T04039,2025-06-17,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,147,5145,False,344,False
T04040,2025-01-19,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,98,3920,False,197,False
T04041,2025-06-07,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,71,2485,False,258,False
T04042,2025-03-20,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,63,2205,True,121,False
T04043,2025-02-08,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,63,5670,False,318,False
T04044,2025-03-10,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,157,5495,True,138,False
T04045,2025-01-19,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,95,2375,False,347,False
T04046,2025-05-28,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,87,1740,False,186,False
T04047,2025-02-10,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,78,4680,False,340,False
T04048,2025-03-27,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,179,16110,True,338,False
T04049,2025-05-14,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,25,625,False,366,False
T04050,2025-05-25,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,43,3870,False,40,False
T04051,2025-01-12,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,78,4680,False,172,False
T04052,2025-01-17,P105,Energy Drink,Beverage,PowerUp,S002,South,Bengaluru,149,13410,False,391,False
T04053,2025-03-20,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,104,2600,False,209,False
T04054,2025-04-13,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,43,1720,False,320,False
T04055,2025-03-07,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,154,13860,True,205,False
T04056,2025-06-26,P105,Energy Drink,Beverage,PowerUp,S003,North,Delhi,195,17550,True,201,False
T04057,2025-06-02,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,215,19350,True,253,False
T04058,2025-01-04,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,164,4100,True,249,False
T04059,2025-03-28,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,76,4560,False,307,False
T04060,2025-04-24,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,134,12060,False,218,False
T04061,2025-06-26,P102,Orange Soda,Beverage,FizzCo,S002,South,Bengaluru,174,6090,False,137,False
T04062,2025-05-30,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,31,775,False,73,False
T04063,2025-01-29,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,65,3900,False,322,False
T04064,2025-02-08,P104,Salted Nuts,Snacks,Crunchy,S004,West,Mumbai,36,2160,False,382,False
T04065,2025-06-23,P105,Energy Drink,Beverage,PowerUp,S005,East,Kolkata,112,10080,False,15,True
T04066,2025-02-09,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,69,2415,False,297,False
T04067,2025-04-04,P101,Cola 500ml,Beverage,FizzCo,S004,West,Mumbai,86,3440,False,108,False
T04068,2025-03-25,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,113,2825,False,339,False
T04069,2025-05-31,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,78,2730,False,244,False
T04070,2025-06-15,P104,Salted Nuts,Snacks,Crunchy,S001,South,Hyderabad,24,1440,False,26,False
T04071,2025-05-11,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,64,1600,False,129,False
T04072,2025-02-19,P101,Cola 500ml,Beverage,FizzCo,S003,North,Delhi,72,2880,True,319,False
T04073,2025-04-18,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,180,10800,True,31,False
T04074,2025-03-18,P103,Potato Chips,Snacks,Crunchy,S004,West,Mumbai,106,2120,True,318,False
T04075,2025-04-22,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,108,6480,True,3,True
T04076,2025-05-17,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,102,2040,False,377,False
T04077,2025-04-28,P101,Cola 500ml,Beverage,FizzCo,S002,South,Bengaluru,116,4640,False,73,False
T04078,2025-01-20,P101,Cola 500ml,Beverage,FizzCo,S005,East,Kolkata,53,2120,False,124,False
T04079,2025-03-30,P106,Biscuits,Bakery,BakeWell,S003,North,Delhi,23,575,False,61,False
T04080,2025-06-01,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,99,2475,False,319,False
T04081,2025-01-11,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,55,1925,False,78,False
T04082,2025-01-27,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,39,3510,False,296,False
T04083,2025-02-01,P103,Potato Chips,Snacks,Crunchy,S002,South,Bengaluru,97,1940,True,22,True
T04084,2025-04-28,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,48,960,False,160,False
T04085,2025-05-15,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,81,7290,False,348,False
T04086,2025-01-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,70,1750,False,17,True
T04087,2025-01-20,P104,Salted Nuts,Snacks,Crunchy,S002,South,Bengaluru,42,2520,False,61,False
T04088,2025-05-26,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,78,7020,False,391,False
T04089,2025-04-13,P103,Potato Chips,Snacks,Crunchy,S003,North,Delhi,28,560,False,279,False
T04090,2025-02-10,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,70,1750,True,131,False
T04091,2025-06-22,P102,Orange Soda,Beverage,FizzCo,S003,North,Delhi,110,3850,False,347,False
T04092,2025-06-19,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,169,6760,True,235,False
T04093,2025-06-24,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,82,1640,False,106,False
T04094,2025-02-09,P106,Biscuits,Bakery,BakeWell,S004,West,Mumbai,59,1475,False,343,False
T04095,2025-04-02,P102,Orange Soda,Beverage,FizzCo,S004,West,Mumbai,133,4655,False,93,False
T04096,2025-02-13,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,50,4500,False,109,False
T04097,2025-03-18,P103,Potato Chips,Snacks,Crunchy,S005,East,Kolkata,63,1260,False,217,False
T04098,2025-01-01,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,137,8220,True,258,False
T04099,2025-06-30,P104,Salted Nuts,Snacks,Crunchy,S003,North,Delhi,92,5520,False,276,False
T04100,2025-02-26,P105,Energy Drink,Beverage,PowerUp,S004,West,Mumbai,91,8190,True,308,False
T04101,2025-05-14,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,46,1150,False,362,False
T04102,2025-01-08,P102,Orange Soda,Beverage,FizzCo,S005,East,Kolkata,44,1540,False,249,False
T04103,2025-03-08,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,62,5580,False,336,False
T04104,2025-05-25,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,121,4840,False,356,False
T04105,2025-01-11,P106,Biscuits,Bakery,BakeWell,S001,South,Hyderabad,100,2500,False,120,False
T04106,2025-04-16,P105,Energy Drink,Beverage,PowerUp,S001,South,Hyderabad,182,16380,False,61,False
T04107,2025-06-11,P106,Biscuits,Bakery,BakeWell,S005,East,Kolkata,58,1450,True,197,False
T04108,2025-05-09,P102,Orange Soda,Beverage,FizzCo,S001,South,Hyderabad,272,9520,True,67,False
T04109,2025-02-06,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,68,1700,False,188,False
T04110,2025-01-31,P103,Potato Chips,Snacks,Crunchy,S001,South,Hyderabad,55,1100,False,44,False
T04111,2025-06-30,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,54,2160,False,172,False
T04112,2025-05-16,P101,Cola 500ml,Beverage,FizzCo,S001,South,Hyderabad,212,8480,False,248,False
T04113,2025-06-07,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,38,950,False,267,False
T04114,2025-06-06,P104,Salted Nuts,Snacks,Crunchy,S005,East,Kolkata,100,6000,False,49,False
T04115,2025-05-15,P106,Biscuits,Bakery,BakeWell,S002,South,Bengaluru,139,3475,True,192,False
